제품명,급여구분,특정연령,특정연령단위,업체명,금기연령층
에이치-유정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,안국약품(주),청소년
프리그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,진양제약(주),청소년
프리야정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,알보젠코리아(주),청소년
엠슈타인정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,동국제약(주),청소년
실데그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,신일제약(주),청소년
퀵맥스정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,케이엠에스제약(주),청소년
자이그라정50밀리그램(실데나필시트르산염)_(70.225mg/1정),비급여,18,세 이하,동구바이오제약,청소년
미놀노즈점비액(자일로메타졸린염산염)_(10mg/10mL),비급여,12,세 미만,경남제약(주),소아
나리스타자일로점비액(자일로메타졸린염산염)_(10mg/10mL),비급여,12,세 미만,삼천당제약(주),소아
코자툴린점비액(자일로메타졸린염산염)_(10mg/10mL),비급여,12,세 미만,아이큐어(주),소아
화이투벤나잘스프레이0.1%(자일로메타졸린염산염)_(10mg/10mL),비급여,12,세 미만,(주)셀트리온제약,소아
화이투벤멘톨나잘스프레이0.1%(자일로메타졸린염산염)_(10mg/10mL),비급여,12,세 미만,(주)셀트리온제약,소아
"시노카자일로나잘스프레이액0.1%(자일로메타졸린염산염)(무향,멘톨향)_(18mg/18mL)",비급여,12,세 미만,현대약품(주),소아
메타리빈액0.1%(자일로메타졸린염산염)_(20mg/20mL),비급여,12,세 미만,태극제약(주),소아
메타리빈액0.1%(자일로메타졸린염산염)_(30mg/30mL),비급여,12,세 미만,태극제약(주),소아
유로펜타정500mg(레보플록사신수화물)_(0.5123g/1정),급여,18,세 이하,주식회사큐엘파마,청소년
하이레보정500밀리그램(레보플록사신수화물)_(0.5123g/1정),급여,18,세 이하,(주)다산제약,청소년
다비드정100밀리그램(오플록사신)_(0.1g/1정),급여,18,세 이하,(주)동구바이오제약,청소년
오비드정(오플록사신)_(0.1g/1정),급여,18,세 이하,(주)비보존제약,청소년
리록신정(오플록사신)_(0.1g/1정),급여,18,세 이하,이연제약(주),청소년
타록시드정100밀리그램(오플록사신)_(0.1g/1정),급여,18,세 이하,위더스제약(주),청소년
오플린정(오플록사신)_(0.1g/1정),급여,18,세 이하,경방신약(주),청소년
영풍오플록사신정100밀리그램_(0.1g/1정),급여,18,세 이하,영풍제약(주),청소년
안플레임정(오플록사신)_(0.1g/1정),급여,18,세 이하,한국프라임제약(주),청소년
엑센정(오플록사신)_(0.1g/1정),급여,18,세 이하,대한뉴팜(주),청소년
팜젠오플록사신정_(0.1g/1정),급여,18,세 이하,(주)팜젠사이언스,청소년
오플로정(오플록사신)_(0.1g/1정),급여,18,세 이하,(주)휴온스메디텍,청소년
제뉴원오플록사신정_(0.1g/1정),급여,18,세 이하,주식회사제뉴원사이언스,청소년
오플록정100밀리그램(오플록사신)_(0.1g/1정),급여,18,세 이하,아이큐어(주),청소년
오플라정(오플록사신)_(0.1g/1정),급여,18,세 이하,화일약품(주),청소년
셀트리온오플록신정100밀리그램(오플록사신)_(0.1g/1정),급여,18,세 이하,(주)셀트리온제약,청소년
테라비드정(오플록사신)_(0.1g/1정),급여,18,세 이하,(주)테라젠이텍스,청소년
한올염산시프로플록사신정250밀리그램_(0.291g/1정),비급여,18,세 미만,한올바이오파마(주),청소년
씨프라논정250mg(염산시프로플록사신)(수출명:CIPROMEDTabs.250mgCIPROXALTabs.250mgVIROSINTabs.250mg)_(0.291g/1정),비급여,18,세 미만,(주)테라젠이텍스,청소년
참시프로플록사신정500밀리그람(염산시프로플록사신)(수출명:키노플록스정)_(0.582g/1정),비급여,18,세 미만,유니메드제약(주),청소년
자이프렉사정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,(주)보령,청소년
올라핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,현대약품(주),청소년
영진올란자핀정5밀리그램_(5mg/1정),급여,13,세 미만,영진약품(주),청소년
올자핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,동화약품(주),청소년
자이자핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,한림제약(주),청소년
뉴로자핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,명인제약(주),청소년
올자펙스정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,(주)한국파마,청소년
자이레핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,환인제약(주),청소년
산도스올란자핀정5밀리그램_(5mg/1정),급여,13,세 미만,한국산도스(주),청소년
피엠에스올란자핀정5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,(주)제뉴파마,청소년
자이피스오디정 5밀리그램(올란자핀)_(5mg/1정),급여,13,세 미만,고려제약(주),청소년
자이프렉사자이디스확산정5밀리그램(미세올란자핀)_(5mg/1정),급여,13,세 미만,한국릴리(유),청소년
테바올란자핀정2.5밀리그램_(2.5mg/1정),급여,13,세 미만,(주)한독테바,청소년
에이프렉사정2.5밀리그램(올란자핀)_(2.5mg/1정),급여,13,세 미만,에이치케이이노엔(주),청소년
자이프렉사정2.5밀리그램(올란자핀)_(2.5mg/1정),급여,13,세 미만,(주)보령,청소년
세리비아세립100밀리그램(실데나필)_(0.1g/1포),비급여,18,세 이하,건일제약(주),청소년
큐데나필정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,주식회사큐엘파마,청소년
나비그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,(주)한국글로벌제약,청소년
대웅바이오실데나필정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,대웅바이오(주),청소년
비닉스구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),비급여,18,세 이하,(주)씨엘팜,청소년
누리그라구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),비급여,18,세 이하,(주)대웅제약,청소년
이그니스구강용해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),비급여,18,세 이하,광동제약(주),청소년
맥시그라구강붕해정50밀리그램(실데나필시트르산염)_(70.23mg/1정),비급여,18,세 이하,국제약품(주),청소년
비아그라엘구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),비급여,18,세 이하,(주)서울제약,청소년
자이그라구강붕해필름50mg(실데나필시트르산염)_(70.23mg/1장),비급여,18,세 이하,(주)동구바이오제약,청소년
실버케어크림(설파디아진은)_(0.2g/20g),비급여,2,개월 미만,태극제약(주),영유아
실버돈크림(설파디아진은)_(0.3g/30g),비급여,2,개월 미만,해태에이치티비(주),영유아
실버돈크림(설파디아진은)_(0.45g/450g),비급여,2,개월 미만,해태에이치티비(주),영유아
실버케어크림(설파디아진은)_(0.15g/15g),비급여,2,개월 미만,태극제약(주),영유아
파이브로베인주3%(테트라데실황산나트륨)_(0.12244g/2mL),비급여,3,세 미만,금청약품(주),영유아
파이브로베인주3%바이알(테트라데실황산나트륨)_(0.3061g/5mL),비급여,3,세 미만,금청약품(주),영유아
파이브로베인주1%(테트라데실황산나트륨)_(40.82mg/2mL),비급여,3,세 미만,금청약품(주),영유아
파이브로베인주0.2%(테트라데실황산나트륨)_(20.4mg/5mL),비급여,3,세 미만,금청약품(주),영유아
그래서산5밀리그램(타다라필)_(5mg/1포),비급여,18,세 미만,안국약품(주),청소년
토르티정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,(주)인트로바이오파마,청소년
윕스정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,주식회사 더유제약,청소년
타다킴정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,(주)킴스제약,청소년
롱티메정5mg(타다라필)_(5mg/1정),비급여,18,세 미만,(주)한국파비스제약,청소년
타오르정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,(주)대웅제약,청소년
일양타다라필정5mg(타다라필)_(5mg/1정),비급여,18,세 미만,일양약품(주),청소년
타다롱정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,광동제약(주),청소년
오설램정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,(주)보령,청소년
타다포스정5mg(타다라필)_(5mg/1정),비급여,18,세 미만,(주)유한양행,청소년
부광타다라필정5mg_(5mg/1정),비급여,18,세 미만,부광약품(주),청소년
제일타리비드정200밀리그람(오플록사신)_(0.2g/1정),급여,18,세 이하,제일약품(주),청소년
"코러스오플록사신정200mg(수출명:TOFLOXIN TAB.,KroflinTab.,Korucin Tab.,Superox Tab.)_(0.2g/1정)",급여,18,세 이하,한국코러스(주),청소년
넬슨오플록사신정200밀리그람(수출명:OXLACEFTab)(수출명:OFLOXACEFTab.)(수출명:OFLOMORETab)(수출명:NESALICEFTab.)_(0.2g/1정),급여,18,세 이하,한국넬슨제약(주),청소년
구주오플록사신정200밀리그람(수출명:Beeflor)_(0.2g/1정),급여,18,세 이하,구주제약(주),청소년
에펙신주(오플록사신)_(0.2g/100mL),급여,18,세 이하,일동제약(주),청소년
보령토피라메이트정25밀리그램_(25mg/1정),급여,2,세 미만,(주)보령,영유아
토파린정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,현대약품(주),영유아
토파메드정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,일동제약(주),영유아
토피라정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,한미약품(주),영유아
토피론정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,한림제약(주),영유아
토파맥스정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,(주)한국얀센,영유아
토피맥스정25mg(토피라메이트)_(25mg/1정),급여,2,세 미만,한국휴텍스제약(주),영유아
토피라밀정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,영일제약(주),영유아
유니토파정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,유니메드제약(주),영유아
토파민정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,명문제약(주),영유아
토피칸정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,안국약품(주),영유아
한화토피라메이트정25밀리그램_(25mg/1정),급여,2,세 미만,한화제약(주),영유아
토파메이트정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,명인제약(주),영유아
토팜정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,알보젠코리아(주),영유아
피트메이트정(토피라메이트)_(25mg/1정),급여,2,세 미만,동국제약(주),영유아
토피렉스정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,오스틴제약(주),영유아
토피메인정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,알리코제약(주),영유아
토피라트정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,환인제약(주),영유아
피엠에스토피라메이트정25밀리그램_(25mg/1정),급여,2,세 미만,파마사이언스코리아(주),영유아
토피리드정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,광동제약(주),영유아
토맥스정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,하나제약(주),영유아
세티정25밀리그람(토피라메이트)_(25mg/1정),급여,2,세 미만,(주)휴온스,영유아
토피스트정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,대웅바이오(주),영유아
토파맥스스프링클캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),급여,2,세 미만,(주)한국얀센,영유아
파마벤라팍신서방캡슐75밀리그램(벤라팍신염산염)_(84.84mg/1캡슐),급여,18,세 미만,(주)한국파마,청소년
베라칸서방캡슐75밀리그램(벤라팍신염산염)_(84.84mg/1캡슐),급여,18,세 미만,대웅바이오(주),청소년
"이팩사엑스알서방캡슐37.5밀리그램_(벤라팍신염산염, 42.43mg/1캡슐)",급여,18,세 미만,비아트리스코리아(주),청소년
엠마오5%크림_(450g),비급여,3,개월 이하,알리코제약(주),영유아
리카르로크림_(450g),비급여,3,개월 이하,(주)동구바이오제약,영유아
제이프로크림_(450g),비급여,3,개월 이하,(주)비보존제약,영유아
웰스카인플러스크림_(450g),비급여,3,개월 이하,구주제약(주),영유아
플랑셀크림_(450g),비급여,3,개월 이하,대한뉴팜(주),영유아
프카인크림_(450g),비급여,3,개월 이하,(주)휴온스,영유아
마네신크림_(450g),비급여,3,개월 이하,(주)티디에스팜,영유아
아나신크림_(10g),비급여,3,개월 이하,시믹씨엠오코리아주식회사,영유아
마마신골드크림_(10g),비급여,3,개월 이하,(주)씨엠지제약,영유아
엠카인크림_(10g),비급여,3,개월 이하,알파제약(주),영유아
프카인크림_(10g),비급여,3,개월 이하,(주)휴온스,영유아
엔카인크림_(10g),비급여,3,개월 이하,주식회사제뉴원사이언스,영유아
마네신크림_(10g),비급여,3,개월 이하,(주)티디에스팜,영유아
아네카인크림_(10g),비급여,3,개월 이하,(주)시어스제약,영유아
아네스크림_(15g),비급여,3,개월 이하,태극제약(주),영유아
엠에스크림_(15g),비급여,3,개월 이하,오스틴제약(주),영유아
엠마오5%크림_(15g),비급여,3,개월 이하,알리코제약(주),영유아
그대로필정100밀리그램(실데나필시트르산염)_(0.14045g/1정),비급여,18,세 이하,(주)씨엠지제약,청소년
토네이드정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,일동제약(주),청소년
동성타다라필정5밀리그램_(5mg/1정),비급여,18,세 미만,동성제약(주),청소년
센돔정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,(주)종근당,청소년
구구정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,한미약품(주),청소년
구구츄정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,한미약품(주),청소년
빅토리스정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,국제약품(주),청소년
발그나필정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,제이더블유신약(주),청소년
하나롱정5밀리그램(타다라필)_(5mg/1정),비급여,18,세 미만,제일약품(주),청소년
